-.00499,.03
-.00498,.03
-.00497,.03
-.00496,.03
-.00495,.01
-.00494,.05
-.00493,.05
-.00492,.07
-.00491,.05
-.0049,.05
-.00489,.05
-.00488,.07
-.00487,.03
-.00486,.03
-.00485,.01
-.00484,.03
-.00483,.05
-.00482,.03
-.00481,.05
-.0048,.03
-.00479,.03
-.00478,.05
-.00477,.05
-.00476,.05
-.00475,.05
-.00474,.03
-.00473,.03
-.00472,.05
-.00471,.05
-.0047,.03
-.00469,.03
-.00468,.07
-.00467,.07
-.00466,.05
-.00465,.03
-.00464,.03
-.00463,.03
-.00462,.05
-.00461,.05
-.0046,.05
-.00459,.05
-.00458,.05
-.00457,.05
-.00456,.05
-.00455,.05
-.00454,.05
-.00453,.03
-.00452,.03
-.00451,.03
-.0045,.03
-.00449,.03
-.00448,.03
-.00447,.03
-.00446,.05
-.00445,.05
-.00444,.07
-.00443,.03
-.00442,.03
-.00441,.03
-.0044,.05
-.00439,.03
-.00438,.03
-.00437,.03
-.00436,.05
-.00435,.07
-.00434,.07
-.00433,.05
-.00432,.03
-.00431,.05
-.0043,.05
-.00429,.03
-.00428,.05
-.00427,.03
-.00426,.05
-.00425,.05
-.00424,.05
-.00423,.05
-.00422,.03
-.00421,.03
-.0042,.05
-.00419,.03
-.00418,.03
-.00417,.03
-.00416,.03
-.00415,.03
-.00414,.03
-.00413,.05
-.00412,.03
-.00411,.03
-.0041,.03
-.00409,.03
-.00408,.01
-.00407,.05
-.00406,.03
-.00405,.03
-.00404,.07
-.00403,.05
-.00402,.05
-.00401,.03
-.004,.03
-.00399,.05
-.00398,.05
-.00397,.07
-.00396,.05
-.00395,.05
-.00394,.05
-.00393,.03
-.00392,.05
-.00391,.03
-.0039,.05
-.00389,.05
-.00388,.03
-.00387,.03
-.00386,.03
-.00385,.03
-.00384,.03
-.00383,.05
-.00382,.05
-.00381,.03
-.0038,.05
-.00379,.03
-.00378,.05
-.00377,.05
-.00376,.05
-.00375,.03
-.00374,.01
-.00373,.03
-.00372,.03
-.00371,.03
-.0037,.03
-.00369,.03
-.00368,.03
-.00367,.05
-.00366,.05
-.00365,.05
-.00364,.07
-.00363,.05
-.00362,.03
-.00361,.05
-.0036,.03
-.00359,.05
-.00358,.05
-.00357,.05
-.00356,.03
-.00355,.03
-.00354,.05
-.00353,.03
-.00352,.07
-.00351,.05
-.0035,.05
-.00349,.03
-.00348,.03
-.00347,.05
-.00346,.03
-.00345,.07
-.00344,.05
-.00343,.05
-.00342,.03
-.00341,.03
-.0034,.03
-.00339,.03
-.00338,.03
-.00337,.03
-.00336,.05
-.00335,.05
-.00334,.05
-.00333,.03
-.00332,.03
-.00331,.03
-.0033,.05
-.00329,.07
-.00328,.07
-.00327,.03
-.00326,.05
-.00325,.03
-.00324,.03
-.00323,.03
-.00322,.05
-.00321,.03
-.0032,.03
-.00319,.05
-.00318,.03
-.00317,.05
-.00316,.03
-.00315,.03
-.00314,.03
-.00313,.03
-.00312,.03
-.00311,.03
-.0031,.05
-.00309,.05
-.00308,.05
-.00307,.03
-.00306,.05
-.00305,.07
-.00304,.05
-.00303,.05
-.00302,.03
-.00301,.03
-.003,.03
-.00299,.03
-.00298,.05
-.00297,.03
-.00296,.03
-.00295,.03
-.00294,.03
-.00293,.07
-.00292,.05
-.00291,.03
-.0029,.03
-.00289,.03
-.00288,.03
-.00287,.05
-.00286,.05
-.00285,.07
-.00284,.05
-.00283,.03
-.00282,.05
-.00281,.05
-.0028,.05
-.00279,.03
-.00278,.05
-.00277,.05
-.00276,.05
-.00275,.03
-.00274,.03
-.00273,.05
-.00272,.03
-.00271,.03
-.0027,.03
-.00269,.05
-.00268,.03
-.00267,.05
-.00266,.07
-.00265,.05
-.00264,.03
-.00263,.05
-.00262,.07
-.00261,.05
-.0026,.05
-.00259,.05
-.00258,.05
-.00257,.03
-.00256,.03
-.00255,.03
-.00254,.05
-.00253,.07
-.00252,.05
-.00251,.03
-.0025,.03
-.00249,.03
-.00248,.07
-.00247,.07
-.00246,.07
-.00245,.03
-.00244,.05
-.00243,.05
-.00242,.03
-.00241,.01
-.0024,.03
