-.00998,.0435938
-.00996,.0511719
-.00994,.0513281
-.00992,.05
-.0099,.0375781
-.00988,.04375
-.00986,.0474219
-.00984,.0449219
-.00982,.04
-.0098,.0389062
-.00978,.04
-.00976,.0375
-.00974,.04375
-.00972,.0499219
-.0097,.04
-.00968,.0525
-.00966,.0525
-.00964,.04625
-.00962,.0475781
-.0096,.0486719
-.00958,.0524219
-.00956,.0313281
-.00954,.0549219
-.00952,.0575781
-.0095,.05875
-.00948,.055
-.00946,.0525
-.00944,.0525
-.00942,.04875
-.0094,.05
-.00938,.0449219
-.00936,.0388281
-.00934,.0399219
-.00932,.0400781
-.0093,.045
-.00928,.0386719
-.00926,.0475781
-.00924,.0449219
-.00922,.0414063
-.0092,.0448438
-.00918,.0463281
-.00916,.045
-.00914,.045
-.00912,.0450781
-.0091,.0436719
-.00908,.0411719
-.00906,.0463281
-.00904,.04375
-.00902,.03875
-.009,.045
-.00898,.0423437
-.00896,.0388281
-.00894,.05
-.00892,.05
-.0089,.0488281
-.00888,.0425
-.00886,.0561719
-.00884,.0488281
-.00882,.05625
-.0088,.05
-.00878,.0525
-.00876,.0275
-.00874,.0549219
-.00872,.0575
-.0087,.0563281
-.00868,.0474219
-.00866,.05625
-.00864,.04375
-.00862,.0500781
-.0086,.0486719
-.00858,.04125
-.00856,.0413281
-.00854,.0424219
-.00852,.04125
-.0085,.0499219
-.00848,.0326563
-.00846,.0461719
-.00844,.0374219
-.00842,.0389062
-.0084,.0436719
-.00838,.04875
-.00836,.0525
-.00834,.0488281
-.00832,.0424219
-.0083,.04375
-.00828,.03875
-.00826,.0436719
-.00824,.0475781
-.00822,.0411719
-.0082,.0450781
-.00818,.04125
-.00816,.0500781
-.00814,.0424219
-.00812,.0475
-.0081,.04625
-.00808,.0475781
-.00806,.0486719
-.00804,.05125
-.00802,.0461719
-.008,.0450781
-.00798,.0524219
-.00796,.03875
-.00794,.0625
-.00792,.05375
-.0079,.06
-.00788,.055
-.00786,.0513281
-.00784,.0524219
-.00782,.0513281
-.0078,.0524219
-.00778,.0463281
-.00776,.0461719
-.00774,.0475
-.00772,.045
-.0077,.04
-.00768,.0413281
-.00766,.045
-.00764,.0461719
-.00762,.0425
-.0076,.0464062
-.00758,.0461719
-.00756,.0461719
-.00754,.0438281
-.00752,.04375
-.0075,.0435938
-.00748,.0400781
-.00746,.045
-.00744,.0424219
-.00742,.0477344
-.0074,.0424219
-.00738,.0436719
-.00736,.04625
-.00734,.0461719
-.00732,.0500781
-.0073,.0463281
-.00728,.0475
-.00726,.0549219
-.00724,.0524219
-.00722,.0538281
-.0072,.05
-.00718,.0538281
-.00716,.0311719
-.00714,.045
-.00712,.0538281
-.0071,.0611719
-.00708,.0613281
-.00706,.0561719
-.00704,.0486719
-.00702,.0525
-.007,.0514063
-.00698,.0474219
-.00696,.0488281
-.00694,.0461719
-.00692,.03625
-.0069,.04125
-.00688,.04
-.00686,.04125
-.00684,.0450781
-.00682,.0399219
-.0068,.04375
-.00678,.0438281
-.00676,.0436719
-.00674,.05
-.00672,.0424219
-.0067,.0425781
-.00668,.0424219
-.00666,.0451563
-.00664,.0424219
-.00662,.045
-.0066,.04875
-.00658,.0436719
-.00656,.0401563
-.00654,.0511719
-.00652,.05
-.0065,.0461719
-.00648,.0500781
-.00646,.045
-.00644,.0475
-.00642,.0525
-.0064,.0474219
-.00638,.05875
-.00636,.0325781
-.00634,.055
-.00632,.05625
-.0063,.0575781
-.00628,.0549219
-.00626,.0524219
-.00624,.0563281
-.00622,.0588281
-.0062,.0485937
-.00618,.0438281
-.00616,.0461719
-.00614,.0413281
-.00612,.0388281
-.0061,.0436719
-.00608,.0423437
-.00606,.0426563
-.00604,.04625
-.00602,.04
-.006,.03625
-.00598,.0425
-.00596,.0449219
-.00594,.04375
-.00592,.0388281
-.0059,.0473438
-.00588,.0375781
-.00586,.04375
-.00584,.0424219
-.00582,.0425781
-.0058,.04875
-.00578,.0411719
-.00576,.0438281
-.00574,.0475781
-.00572,.0486719
-.0057,.05
-.00568,.0475781
-.00566,.0475
-.00564,.04875
-.00562,.0475
-.0056,.0524219
-.00558,.0461719
-.00556,.0339063
-.00554,.0561719
-.00552,.0611719
-.0055,.0525781
-.00548,.0575
-.00546,.0536719
-.00544,.0526563
-.00542,.05625
-.0054,.0548438
-.00538,.0501562
-.00536,.0486719
-.00534,.03875
-.00532,.0400781
-.0053,.0474219
-.00528,.04625
-.00526,.0425
-.00524,.0436719
-.00522,.0475781
-.0052,.0460938
-.00518,.0438281
-.00516,.0489062
-.00514,.0460938
-.00512,.04375
-.0051,.0375781
-.00508,.0425
-.00506,.0425
-.00504,.0399219
-.00502,.0388281
-.005,.0425781
-.00498,.04875
-.00496,.0472656
-.00494,.0488281
-.00492,.04375
-.0049,.0438281
-.00488,.0525
-.00486,.05
-.00484,.0486719
-.00482,.0538281
-.0048,.0525
-.00478,.04625
-.00476,.0325
-.00474,.0536719
-.00472,.0588281
-.0047,.06875
-.00468,.0560938
-.00466,.0588281
-.00464,.055
-.00462,.0525
-.0046,.0449219
-.00458,.0450781
-.00456,.0499219
-.00454,.0439844
-.00452,.0423437
-.0045,.0411719
-.00448,.04
-.00446,.0438281
-.00444,.04375
-.00442,.0399219
-.0044,.0475781
-.00438,.0475
-.00436,.04375
-.00434,.0374219
-.00432,.0451563
-.0043,.0424219
-.00428,.0450781
-.00426,.035
-.00424,.0461719
-.00422,.04125
-.0042,.0424219
-.00418,.0425781
-.00416,.04375
-.00414,.05
-.00412,.04375
-.0041,.055
-.00408,.04875
-.00406,.0511719
-.00404,.0525
-.00402,.0513281
-.004,.05625
-.00398,.0563281
-.00396,.0325
-.00394,.0511719
-.00392,.0549219
-.0039,.0489062
-.00388,.0535938
-.00386,.0575
-.00384,.0525
-.00382,.0538281
-.0038,.0549219
-.00378,.0463281
-.00376,.0449219
-.00374,.0425781
-.00372,.04875
-.0037,.0425781
-.00368,.0411719
-.00366,.04625
-.00364,.0374219
-.00362,.0425
-.0036,.045
-.00358,.0426563
-.00356,.0398437
-.00354,.04
-.00352,.0413281
-.0035,.0475
-.00348,.0425
-.00346,.0374219
-.00344,.045
-.00342,.0425781
-.0034,.0450781
-.00338,.0436719
-.00336,.045
-.00334,.0424219
-.00332,.0500781
-.0033,.04625
-.00328,.0449219
-.00326,.0463281
-.00324,.0536719
-.00322,.05
-.0032,.0525781
-.00318,.0549219
-.00316,.03875
-.00314,.0525
-.00312,.05625
-.0031,.06125
-.00308,.0613281
-.00306,.06
-.00304,.0461719
-.00302,.0525781
-.003,.04875
-.00298,.04625
-.00296,.0485937
-.00294,.0450781
-.00292,.0474219
-.0029,.0463281
-.00288,.0413281
-.00286,.045
-.00284,.0473438
-.00282,.0425
-.0028,.04
-.00278,.0339063
-.00276,.0461719
-.00274,.0424219
-.00272,.0425781
-.0027,.0375781
-.00268,.0374219
-.00266,.04375
-.00264,.0463281
-.00262,.0423437
-.0026,.0438281
-.00258,.04375
-.00256,.0436719
-.00254,.0525781
-.00252,.04375
-.0025,.04875
-.00248,.05625
-.00246,.045
-.00244,.0525
-.00242,.0475
-.0024,.04625
-.00238,.05375
-.00236,.0324219
-.00234,.0538281
-.00232,.0588281
-.0023,.0523437
-.00228,.0613281
-.00226,.0499219
-.00224,.05875
-.00222,.05625
-.0022,.05125
-.00218,.0450781
-.00216,.0486719
-.00214,.0475781
-.00212,.0410937
-.0021,.0401563
-.00208,.04375
-.00206,.0386719
-.00204,.03875
-.00202,.0388281
-.002,.0386719
-.00198,.045
-.00196,.04
-.00194,.0425
-.00192,.04
-.0019,.0461719
-.00188,.0452344
-.00186,.0399219
-.00184,.04375
-.00182,.0436719
-.0018,.0475
-.00178,.045
-.00176,.045
-.00174,.0474219
-.00172,.04125
-.0017,.0488281
-.00168,.0525
-.00166,.05125
-.00164,.0475781
-.00162,.0486719
-.0016,.0525781
-.00158,.0536719
-.00156,.03375
-.00154,.055
-.00152,.05375
-.0015,.05625
-.00148,.0499219
-.00146,.0538281
-.00144,.05375
-.00142,.0475781
-.0014,.0511719
-.00138,.0524219
-.00136,.0475781
-.00134,.0486719
-.00132,.0488281
-.0013,.04
-.00128,.04375
-.00126,.03875
-.00124,.04375
-.00122,.04
-.0012,.0425
-.00118,.0449219
-.00116,.0414063
-.00114,.0436719
-.00112,.045
-.0011,.04
-.00108,.03875
-.00106,.04
-.00104,.04125
-.00102,.045
-.001,.0424219
-.00098,.0514063
-.00096,.0436719
-.00094,.04125
-.00092,.0475
-.0009,.0475781
-.00088,.0523437
-.00086,.0475781
-.00084,.0575
-.00082,.0525
-.0008,.0525
-.00078,.0588281
-.00076,.0348438
-.00074,.0500781
-.00072,.0586719
-.0007,.06125
-.00068,.05875
-.00066,.0575
-.00064,.055
-.00062,.0525
-.0006,.0463281
-.00058,.05375
-.00056,.0499219
-.00054,.0425781
-.00052,.0448438
-.0005,.0375781
-.00048,.03875
-.00046,.0375
-.00044,.04125
-.00042,.04
-.0004,.0449219
-.00038,.0464062
-.00036,.0386719
-.00034,.0386719
-.00032,.0476562
-.0003,.0424219
-.00028,.04375
-.00026,.0438281
-.00024,.0424219
-.00022,.0475781
-.0002,.0436719
-.00018,.0386719
-.00016,.04375
-.00014,.0538281
-.00012,.045
-.0001,.0511719
-8.e-05,.0450781
-6.e-05,.0486719
-4.e-05,.0475
-2.e-05,.0475781
0,.0486719
2.e-05,.01375
4.e-05,.968828
6.e-05,2.15148
8.e-05,2.16367
.0001,2.02375
.00012,1.88133
.00014,1.73141
.00016,1.58617
.00018,1.43883
.0002,1.26508
.00022,1.1125
.00024,.974922
.00026,.845156
.00028,.747578
.0003,.671094
.00032,.605078
.00034,.555
.00036,.503828
.00038,.477422
.0004,.431172
.00042,.121328
.00044,.105078
.00046,.391094
.00048,.437578
.0005,.453828
.00052,.4875
.00054,.535078
.00056,.616172
.00058,.697578
.0006,.80375
.00062,.92125
.00064,1.04375
.00066,1.17758
.00068,1.30867
.0007,1.44266
.00072,1.55617
.00074,1.68266
.00076,1.7975
.00078,1.90883
.0008,1.99875
.00082,2.02883
.00084,1.98633
.00086,1.92383
.00088,1.82008
.0009,1.69633
.00092,1.5725
.00094,1.44492
.00096,1.32
.00098,1.18633
.001,1.05516
.00102,.9325
.00104,.808672
.00106,.71125
.00108,.62625
.0011,.558906
.00112,.497344
.00114,.455078
.00116,.423672
.00118,.382578
.0012,.355
.00122,.1025
.00124,.08375
.00126,.31375
.00128,.37125
.0013,.416328
.00132,.459922
.00134,.511328
.00136,.561328
.00138,.634922
.0014,.718828
.00142,.820078
.00144,.914844
.00146,1.03391
.00148,1.13367
.0015,1.24516
.00152,1.3375
.00154,1.44
.00156,1.5475
.00158,1.64008
.0016,1.71625
.00162,1.74008
.00164,1.68508
.00166,1.61625
.00168,1.52008
.0017,1.405
.00172,1.30125
.00174,1.18758
.00176,1.08
.00178,.967578
.0018,.853672
.00182,.748828
.00184,.64375
.00186,.55375
.00188,.475
.0019,.409922
.00192,.362656
.00194,.338672
.00196,.32
.00198,.296328
.002,.289922
.00202,.08625
.00204,.0675781
.00206,.255
.00208,.275
.0021,.27625
.00212,.295078
.00214,.331172
.00216,.38
.00218,.446328
.0022,.523672
.00222,.612656
.00224,.69875
.00226,.7975
.00228,.88875
.0023,.97
.00232,1.05508
.00234,1.14625
.00236,1.2375
.00238,1.31883
.0024,1.38508
.00242,1.42375
.00244,1.3925
.00246,1.3425
.00248,1.25383
.0025,1.1675
.00252,1.07008
.00254,.985
.00256,.9025
.00258,.812578
.0026,.7175
.00262,.635156
.00264,.554844
.00266,.48375
.00268,.415078
.0027,.366094
.00272,.328906
.00274,.295
.00276,.264922
.00278,.252578
.0028,.238672
.00282,.0664063
.00284,.0561719
.00286,.212422
.00288,.24875
.0029,.2525
.00292,.280156
.00294,.307344
.00296,.357734
.00298,.418672
.003,.4825
.00302,.555
.00304,.61625
.00306,.69
.00308,.7675
.0031,.841328
.00312,.898828
.00314,.983672
.00316,1.05383
.00318,1.12867
.0032,1.18008
.00322,1.1925
.00324,1.17117
.00326,1.11391
.00328,1.0375
.0033,.965156
.00332,.881172
.00334,.807578
.00336,.72875
.00338,.64625
.0034,.567578
.00342,.492422
.00344,.415078
.00346,.357422
.00348,.30125
.0035,.256328
.00352,.229922
.00354,.215
.00356,.20125
.00358,.193828
.0036,.194922
.00362,.0513281
.00364,.05
.00366,.179922
.00368,.191328
.0037,.19
.00372,.187578
.00374,.197578
.00376,.237344
.00378,.272578
.0038,.331172
.00382,.3925
.00384,.4625
.00386,.528828
.00388,.5975
.0039,.65625
.00392,.718828
.00394,.778828
.00396,.844922
.00398,.902578
.004,.95125
.00402,.974844
.00404,.961406
.00406,.915078
.00408,.853672
.0041,.785078
.00412,.72375
.00414,.67
.00416,.601328
.00418,.53875
.0042,.48375
.00422,.42375
.00424,.361328
.00426,.304922
.00428,.25625
.0043,.221328
.00432,.1975
.00434,.1825
.00436,.17125
.00438,.1675
.0044,.15375
.00442,.04375
.00444,.0325
.00446,.132422
.00448,.14625
.0045,.152578
.00452,.1625
.00454,.1825
.00456,.208672
.00458,.248906
.0046,.303594
.00462,.350078
.00464,.410156
.00466,.461172
.00468,.5125
.0047,.573828
.00472,.611172
.00474,.66875
.00476,.718828
.00478,.768672
.0048,.815156
.00482,.8325
.00484,.80875
.00486,.76625
.00488,.702578
.0049,.644844
.00492,.593828
.00494,.537578
.00496,.4875
.00498,.42875
.005,.367422
.00502,.327578
.00504,.263672
.00506,.222578
.00508,.1775
.0051,.1525
.00512,.141328
.00514,.13125
.00516,.141328
.00518,.129844
.0052,.14625
.00522,.0375
.00524,.035
.00526,.15
.00528,.142578
.0053,.136172
.00532,.128906
.00534,.1325
.00536,.141016
.00538,.171484
.0054,.204844
.00542,.250078
.00544,.30125
.00546,.347578
.00548,.39375
.0055,.442344
.00552,.488828
.00554,.536328
.00556,.581328
.00558,.634844
.0056,.6675
.00562,.682656
.00564,.67
.00566,.624922
.00568,.580078
.0057,.535
.00572,.48875
.00574,.448672
.00576,.401406
.00578,.349922
.0058,.310078
.00582,.26875
.00584,.22375
.00586,.19
.00588,.1525
.0059,.1375
.00592,.11625
.00594,.10375
.00596,.0989062
.00598,.103594
.006,.101328
.00602,.0286719
.00604,.02125
.00606,.0950781
.00608,.0975
.0061,.0899219
.00612,.08625
.00614,.09625
.00616,.11875
.00618,.14375
.0062,.171328
.00622,.215
.00624,.254922
.00626,.296328
.00628,.33
.0063,.369922
.00632,.403828
.00634,.443828
.00636,.49125
.00638,.541172
.0064,.56125
.00642,.580078
.00644,.57
.00646,.5375
.00648,.497578
.0065,.443672
.00652,.395
.00654,.368828
.00656,.33
.00658,.283672
.0066,.245156
.00662,.203672
.00664,.163828
.00666,.1325
.00668,.117422
.0067,.09625
.00672,.0975781
.00674,.1
.00676,.0961719
.00678,.10875
.0068,.12375
.00682,.0350781
.00684,.0299219
.00686,.13375
.00688,.13
.0069,.1225
.00692,.111172
.00694,.106406
.00696,.1025
.00698,.103672
.007,.122656
.00702,.156094
.00704,.191328
.00706,.223672
.00708,.26
.0071,.290078
.00712,.32125
.00714,.36125
.00716,.405078
.00718,.432422
.0072,.461328
.00722,.48375
.00724,.471172
.00726,.446328
.00728,.393828
.0073,.35875
.00732,.31875
.00734,.29375
.00736,.256172
.00738,.213828
.0074,.18875
.00742,.161172
.00744,.13375
.00746,.105078
.00748,.0863281
.0075,.0810937
.00752,.07625
.00754,.0725
.00756,.0675
.00758,.0750781
.0076,.0875
.00762,.0225
.00764,.0211719
.00766,.0963281
.00768,.0988281
.0077,.0935937
.00772,.07875
.00774,.0775781
.00776,.0675
.00778,.0874219
.0078,.0976563
.00782,.131172
.00784,.149922
.00786,.182656
.00788,.211172
.0079,.23125
.00792,.262578
.00794,.29375
.00796,.333672
.00798,.361406
.008,.388594
.00802,.40625
.00804,.395078
.00806,.369922
.00808,.333906
.0081,.296094
.00812,.276328
.00814,.236328
.00816,.206172
.00818,.190078
.0082,.152422
.00822,.12625
.00824,.0975
.00826,.0799219
.00828,.0788281
.0083,.075
.00832,.07375
.00834,.0850781
.00836,.0936719
.00838,.0975
.0084,.118828
.00842,.0274219
.00844,.0313281
.00846,.126172
.00848,.125
.0085,.113828
.00852,.106172
.00854,.0975781
.00856,.09125
.00858,.0824219
.0086,.08125
.00862,.101328
.00864,.11875
.00866,.139922
.00868,.163906
.0087,.18875
.00872,.213672
.00874,.24375
.00876,.27
.00878,.309922
.0088,.327578
.00882,.33875
.00884,.328828
.00886,.30375
.00888,.272422
.0089,.238828
.00892,.20875
