102	88.419	70.25	19.24964	11.09524	-0.015	-0.049
103	89.659	72.875	19.10828	10.79762	-0.0145	-0.05
104	90.899	72.375	19.49656	11.17659	-0.015	-0.0505
105	92.137	70.375	18.93062	10.67659	-0.0155	-0.048
106	93.378	61.75	18.4037	10.53274	-0.0135	-0.0485
107	94.618	63.125	18.0625	10.47817	-0.0105	-0.054
108	95.858	65.75	17.61231	10.5506	-0.014	-0.049
109	97.097	65	17.63828	10.65774	-0.016	-0.046
110	98.337	62.125	17.18643	10.84921	-0.0135	-0.052
111	99.578	66.375	17.4362	10.78274	-0.013	-0.0485
112	100.818	66.25	17.36065	10.39286	-0.009	-0.055
113	102.038	65.5	17.64314	10.57639	-0.013	-0.0485
114	103.279	64.5	18.07816	10.58433	-0.012	-0.0495
115	104.519	64.375	18.40251	10.61905	-0.0155	-0.049
116	105.763	70.25	19.03795	11.1369	-0.0095	-0.054
117	107.134	85	19.52099	10.8998	-0.026	-0.0505
118	109.556	92.625	20.31665	11.21528	-0.016	-0.05
119	110.917	112.625	21.32602	10.8254	-0.0135	-0.0485
120	112.158	130	22.40275	10.85714	-0.013	-0.0505
121	113.482	151	23.66271	11.50496	-0.0195	-0.05
122	115.288	162.875	24.8514	11.48214	-0.0145	-0.0485
123	116.519	173	25.33207	10.95734	-0.013	-0.05
124	117.757	175.375	25.74502	11.33929	-0.0185	-0.0455
125	118.997	181.25	25.9107	11.27183	-0.013	-0.0515
126	120.238	176.125	25.82816	11.77877	-0.011	-0.0535
127	121.477	167.125	25.11539	10.81944	-0.015	-0.049
128	122.719	161	24.7162	11.19643	-0.0195	-0.0445
129	123.997	152.75	24.34547	11.16865	-0.0135	-0.0505
130	125.25	141.125	23.67125	11.3244	-0.0095	-0.053
131	126.482	132.875	22.87571	11.18452	-0.0125	-0.0505
132	127.805	122.125	22.37441	11.13095	-0.009	-0.0565
133	129.039	113.375	21.70221	10.86706	-0.013	-0.0525
134	130.278	102.875	21.22581	10.84325	-0.0085	-0.0555
135	131.517	95.375	20.8342	11.72718	-0.012	-0.0505
136	132.759	85.25	19.9496	11.32242	-0.0155	-0.0495
137	133.971	78.375	19.58539	11.01587	-0.013	-0.049
138	135.274	77.5	19.12773	10.62004	-0.0135	-0.05
139	137.139	74.625	18.69817	10.84821	-0.0195	-0.0505
140	138.628	68.375	18.46525	11.11508	-0.019	-0.046
141	139.844	65.875	18.16212	10.98314	-0.012	-0.051
142	141.084	67.625	18.52574	11.42758	-0.009	-0.058
143	142.325	67.375	18.63947	11.19048	-0.0135	-0.049
144	143.565	75	19.03155	11.00397	-0.0155	-0.048
145	144.804	80.75	19.55704	11.6756	-0.0135	-0.0525
146	146.044	86.875	20.1027	11.14286	-0.016	-0.048
147	147.286	105.375	20.9496	11.32738	-0.013	-0.05
148	148.525	123	21.92137	11.52282	-0.0135	-0.051
149	149.764	141.625	22.88046	11.26488	-0.0125	-0.053
150	151.004	154.625	23.8412	11.85317	-0.0135	-0.05
151	152.245	167.125	25.14303	12.26587	-0.017	-0.045
152	153.485	176.375	25.60199	11.78373	-0.0165	-0.047
153	154.724	185.75	26.09891	11.61905	-0.016	-0.0485
154	155.964	192.125	26.42505	11.87599	-0.011	-0.052
155	157.205	194	26.78819	11.72917	-0.015	-0.0495
156	158.445	194.5	26.71134	12.4504	-0.0145	-0.05
157	159.684	198	26.79163	11.76885	-0.014	-0.0495
158	160.924	199.75	26.41936	11.98611	-0.008	-0.058
159	162.151	192.5	26.05787	11.78571	-0.0125	-0.0515
160	163.391	184.5	25.42315	12.00099	-0.014	-0.048
161	164.63	183.75	25.09452	12.34623	-0.013	-0.0515
162	165.871	182.25	25.38306	12.2371	-0.011	-0.055
163	167.111	186.875	26.10674	12.33135	-0.01	-0.054
164	168.352	198.75	27.07365	11.77183	-0.0095	-0.056
165	169.591	200.125	27.15394	12.40079	-0.018	-0.046
166	170.811	214.5	29.41153	13.09028	-0.016	-0.046
167	172.038	228.75	31.00688	12.66964	-0.011	-0.0515
168	173.278	249.125	32.68323	12.33333	-0.014	-0.049
169	174.519	254	34.71122	12.92659	-0.016	-0.0485
170	175.757	255	36.16449	14.27282	-0.0135	-0.051
171	176.997	255	37.26696	13.8373	-0.0105	-0.052
172	178.224	255	37.83823	13.84722	-0.016	-0.049
173	179.463	255	38.38129	13.93452	-0.0145	-0.0495
174	180.705	255	38.74182	13.83929	-0.0125	-0.0525
175	181.944	255	38.59025	13.73413	-0.0145	-0.049
176	183.164	254.875	38.11634	14.0377	-0.0165	-0.0465
177	184.404	253.375	37.4579	14.30952	-0.015	-0.048
178	185.645	250.375	36.35163	14.07936	-0.015	-0.05
179	186.883	241.75	35.17908	14.6379	-0.0145	-0.0475
180	188.123	215	33.53321	14.41567	-0.01	-0.0545
181	189.364	201.625	31.82056	14.3006	-0.011	-0.0525
182	190.604	183.375	30.02621	14.30952	-0.008	-0.057
183	191.843	168.125	28.39042	13.32738	-0.011	-0.0535
184	193.083	142.625	26.98933	13.72718	-0.011	-0.055
185	194.324	117.25	25.99372	13.62897	-0.0135	-0.052
186	195.563	103.25	25.15109	14.22421	-0.016	-0.0485
187	196.803	95.125	24.57887	13.8006	-0.014	-0.05
188	198.044	86.875	24.1269	13.75	-0.0145	-0.0505
189	199.284	91.25	23.89291	13.97321	-0.0135	-0.0485
190	200.524	93.875	24.00356	13.79167	-0.0105	-0.054
191	201.762	101.25	24.25569	13.65675	-0.0185	-0.0455
192	203.003	111	24.41722	13.71429	-0.0145	-0.05
193	204.243	123.75	24.67576	13.48016	-0.0125	-0.052
194	205.481	128.75	24.82151	13.66369	-0.0165	-0.0475
195	206.72	143.625	25.01435	13.77381	-0.0135	-0.0505
196	207.961	149.25	25.47178	13.97123	-0.0145	-0.051
197	209.2	150.5	25.40821	13.60417	-0.0115	-0.053
198	210.44	158.375	25.41082	13.53968	-0.014	-0.05
199	211.679	158.5	25.72474	13.9127	-0.0145	-0.048
200	212.919	153.375	25.40168	13.15377	-0.0165	-0.046
201	214.16	153.875	25.36872	13.62302	-0.012	-0.052
202	215.4	149.125	25.18276	13.26885	-0.0135	-0.052
203	216.64	155.75	25.41129	12.93254	-0.0135	-0.0505
204	217.879	159.125	25.51767	13.55754	-0.0175	-0.0465
205	219.12	157.375	26.02182	13.67659	-0.0095	-0.053
206	220.36	165.625	26.21928	13.83532	-0.012	-0.0525
207	221.6	167.625	26.44865	13.40079	-0.017	-0.045
208	222.839	171.625	26.85602	13.58532	-0.011	-0.0535
209	224.08	181.875	27.19604	14.09623	-0.012	-0.051
210	225.32	174.625	27.19485	13.85516	-0.012	-0.053
211	226.561	178.25	27.36124	14.14782	-0.01	-0.0545
212	227.801	178.625	27.551	13.43254	-0.0145	-0.05
213	229.039	177.375	27.55467	14.06845	-0.0145	-0.048
214	230.28	182.25	27.85318	13.63393	-0.016	-0.049
215	231.52	177.375	27.50557	14.0496	-0.012	-0.053
216	232.76	179.75	27.51056	14.1627	-0.0125	-0.0515
217	233.999	170	27.24881	13.81746	-0.011	-0.054
218	235.24	166.75	27.26554	14.19841	-0.0135	-0.0505
219	236.48	161.125	26.89682	13.85615	-0.0125	-0.0505
220	237.72	155.75	26.25901	13.48214	-0.013	-0.05
221	238.96	149.5	26.2959	14.08036	-0.0155	-0.0475
222	240.2	139.5	25.82424	13.81944	-0.0075	-0.055
223	241.44	130.375	25.54258	13.91964	-0.0155	-0.049
224	242.662	128.375	25.41722	14.1994	-0.0125	-0.0515
225	243.901	122.75	25.15251	14.38294	-0.014	-0.048
226	245.141	110	25.25735	14.04861	-0.013	-0.051
227	246.381	106.25	25.02502	13.78472	-0.0115	-0.052
228	247.622	103.25	24.86456	14.14683	-0.01	-0.055
229	248.861	98	24.80467	14.48115	-0.017	-0.046
230	250.101	95.375	24.69817	14.64881	-0.013	-0.052
231	251.341	89.5	24.32673	13.85814	-0.0135	-0.0495
232	252.581	93	24.35769	13.92857	-0.013	-0.051
233	253.822	88.75	24.22865	14.37897	-0.011	-0.053
234	255.061	86.5	23.92434	14.0625	-0.0105	-0.0525
235	256.301	91.375	24.07756	14.11706	-0.0195	-0.044
236	257.54	84.875	23.87393	13.49306	-0.0125	-0.0525
237	258.781	88.5	24.20256	14.11409	-0.0175	-0.045
238	260.008	85.125	24.21098	14.40675	-0.0095	-0.0545
239	261.248	87	24.24537	14.25794	-0.0135	-0.0505
240	262.489	88.125	24.38022	14.06448	-0.0125	-0.052
241	263.729	84.125	24.35697	14.52183	-0.013	-0.05
242	264.968	86.125	24.90489	14.58829	-0.0105	-0.053
243	266.208	82.875	25.03107	15.0248	-0.013	-0.0495
244	267.449	93	25.28676	14.88492	-0.0115	-0.053
245	268.689	90.5	25.73862	15.41071	-0.0135	-0.0515
246	269.928	96.375	26.05183	15.39186	-0.014	-0.0495
247	271.168	92.625	26.09381	14.55754	-0.013	-0.0505
248	272.389	95.625	26.73221	15.1746	-0.013	-0.052
249	273.628	94.25	26.91319	15.56647	-0.0135	-0.048
250	274.869	98	27.21656	15.07044	-0.0145	-0.0495
251	276.109	98.875	27.3973	15.23611	-0.0145	-0.047
252	277.349	103.5	27.81001	15.26686	-0.0135	-0.048
253	278.588	106.25	28.2334	15.6875	-0.0105	-0.055
254	279.829	106.25	28.43857	15.67361	-0.0135	-0.05
255	281.07	111.625	28.96786	15.9504	-0.01	-0.0545
256	282.309	115.5	29.47747	15.78075	-0.012	-0.051
257	283.536	114.25	29.45553	15.8879	-0.0135	-0.0485
258	284.776	121	30.34891	15.89782	-0.0105	-0.052
259	286.009	127.875	31.03083	16.30456	-0.014	-0.047
260	287.25	136.75	31.74929	16.09226	-0.0135	-0.0505
261	288.491	140.875	32.65963	16.44941	-0.0135	-0.049
262	289.73	152	33.52384	16.54365	-0.0095	-0.0525
263	290.969	152.375	33.47593	16.66072	-0.0125	-0.0485
264	292.209	158.75	34.35863	16.63194	-0.0105	-0.053
265	293.429	167.375	35.15809	16.75397	-0.0175	-0.044
266	294.669	175.75	36.34191	17.11905	-0.013	-0.052
267	295.91	179.875	36.86089	17.29663	-0.0145	-0.049
268	297.15	186.25	37.71596	17.66667	-0.016	-0.046
269	298.39	188	38.17374	17.24603	-0.0145	-0.05
270	299.63	192.125	38.59179	17.59722	-0.0125	-0.0515
271	300.871	189	38.80017	17.77381	-0.012	-0.0525
272	302.11	188.25	38.97462	17.95139	-0.013	-0.052
273	303.35	189.25	39.02182	17.73314	-0.018	-0.045
274	304.59	186.5	39.21454	18.01587	-0.0165	-0.047
275	305.83	188.25	39.09855	17.34127	-0.013	-0.05
276	307.071	183.75	39.02111	18.17857	-0.0125	-0.051
277	308.31	184.25	38.63378	18.24603	-0.0115	-0.053
278	309.55	176.75	38.486	18.03373	-0.0095	-0.055
279	310.79	180.875	38.10342	17.63889	-0.014	-0.048
280	312.03	168.625	37.64054	17.73214	-0.013	-0.0505
281	313.27	164.875	37.40121	17.34524	-0.0135	-0.05
282	314.51	160	36.73755	17.42758	-0.015	-0.0465
283	315.75	155.75	36.40192	17.14286	-0.015	-0.048
284	316.99	145.5	36.14635	17.51091	-0.015	-0.049
285	318.23	139	35.81084	17.60516	-0.0125	-0.0505
286	319.47	138.375	35.48684	17.05655	-0.0185	-0.0445
287	320.71	133.625	35.44556	17.47421	-0.0115	-0.0525
288	321.95	127.625	34.8769	17.22817	-0.0165	-0.046
289	323.19	125.875	34.93335	17.69147	-0.0125	-0.0525
290	324.431	121	34.90322	18.22222	-0.011	-0.0515
291	325.67	120	34.41793	17.90972	-0.013	-0.0535
292	326.911	114.75	34.49431	18.01389	-0.017	-0.0455
293	328.151	118.375	34.30064	17.89881	-0.014	-0.0515
294	329.39	112	34.00972	17.68849	-0.009	-0.055
295	330.63	109.375	33.90157	18.16369	-0.0125	-0.0505
296	331.871	106.125	33.82673	18.37798	-0.018	-0.045
297	333.11	108	33.67173	17.87004	-0.016	-0.0435
298	334.35	107.25	33.27834	17.58532	-0.0165	-0.0465
299	335.571	103.375	33.35211	17.86409	-0.0175	-0.045
300	336.811	103.25	32.96727	17.83036	-0.0135	-0.052
301	338.051	105.5	33.1524	18.49008	-0.012	-0.0505
302	339.29	100.125	32.87227	17.6498	-0.0165	-0.0445
303	340.531	100.75	32.89789	18.09325	-0.0165	-0.0465
304	341.771	99.125	32.90062	17.69147	-0.0135	-0.049
305	343.01	98.5	32.55029	17.76488	-0.0155	-0.0475
306	344.251	100.25	32.85176	18.48214	-0.013	-0.052
307	345.488	97.75	32.44414	17.65873	-0.0145	-0.0475
308	346.728	97.875	32.74727	17.78671	-0.011	-0.054
309	347.968	94.625	32.12642	18.04663	-0.013	-0.053
310	349.207	95.5	32.37595	18.10814	-0.0125	-0.0505
311	350.448	97.5	32.24775	17.96032	-0.011	-0.054
312	351.688	97.875	32.45766	17.99802	-0.014	-0.0485
313	352.928	97.125	32.36599	17.90278	-0.0155	-0.0475
314	354.167	98	32.17268	18.22322	-0.0155	-0.0465
315	355.408	95.875	32.32294	18.04861	-0.012	-0.054
316	356.648	97	32.37441	18.1121	-0.012	-0.0525
317	357.888	98.25	32.16236	17.73413	-0.0135	-0.0495
318	359.128	99	31.98292	17.73809	-0.015	-0.0465
319	360.368	96.875	32.30716	18.0625	-0.0135	-0.0505
320	361.608	97.125	32.30052	18.12897	-0.0135	-0.0495
321	362.849	97.875	32.55124	18.04365	-0.0165	-0.047
322	364.088	96.875	32.58136	18.68552	-0.0115	-0.0495
323	365.329	98.125	32.72853	17.97817	-0.0115	-0.0515
324	366.568	97.625	32.66473	18.56944	-0.0145	-0.049
325	367.807	101	32.69901	18.18155	-0.0155	-0.046
326	369.047	98.875	32.92884	19.07044	-0.013	-0.0505
327	370.288	100.625	32.86326	19.12103	-0.0145	-0.0475
328	371.528	99.625	33.1097	18.625	-0.0155	-0.05
329	372.768	99.875	32.76293	18.92361	-0.017	-0.0455
330	374.008	101.375	32.82661	18.6627	-0.009	-0.053
331	375.248	102.75	33.08219	18.98809	-0.0125	-0.0495
332	376.488	99.75	32.83444	18.69345	-0.013	-0.051
333	377.728	100.5	32.79317	18.98214	-0.0125	-0.049
334	378.968	97.5	32.87215	18.7123	-0.014	-0.048
335	380.207	94.875	32.83729	18.87401	-0.0095	-0.054
336	381.448	97.875	32.90026	19.0754	-0.012	-0.051
337	382.688	96.75	32.77277	19.11309	-0.013	-0.05
338	383.923	96.75	32.8476	18.54564	-0.0125	-0.05
339	385.164	95.5	32.70446	18.77282	-0.0155	-0.0465
340	386.383	95	32.74122	18.78671	-0.009	-0.056
341	387.623	100.75	32.85852	18.99504	-0.013	-0.049
342	388.864	96.625	32.61148	18.66171	-0.0125	-0.05
343	390.103	97	32.71632	19.10417	-0.014	-0.048
344	391.343	95.75	32.69414	18.67262	-0.013	-0.0505
345	392.583	94	32.65548	18.71032	-0.013	-0.0525
346	393.823	94.25	32.75937	18.75	-0.0125	-0.0515
347	395.064	97.125	32.60176	18.76984	-0.011	-0.0525
348	396.304	93.625	32.91532	19.4375	-0.018	-0.0435
349	397.543	97.375	32.74976	18.90377	-0.0165	-0.0485
350	398.784	94.875	33.1371	19.46428	-0.015	-0.049
351	400.024	97.75	33.24348	19.21329	-0.014	-0.05
352	401.263	94.875	33.61065	20.09623	-0.014	-0.049
353	402.504	92.125	33.46608	19.27976	-0.0055	-0.0595
354	403.743	93.125	33.66758	19.20833	-0.0135	-0.049
355	404.984	95.25	33.66793	19.32441	-0.011	-0.0535
356	406.223	95.25	33.28688	19.3373	-0.015	-0.048
357	407.463	95	33.38117	19.48016	-0.0155	-0.049
358	408.704	95.75	33.56772	19.40873	-0.0145	-0.049
359	409.943	96.875	33.62085	19.71925	-0.0115	-0.052
360	411.184	95.875	33.55764	19.45635	-0.013	-0.0505
361	412.424	95.375	33.86824	19.6746	-0.0115	-0.052
362	413.664	97.375	34.20944	19.64286	-0.0135	-0.049
363	414.904	94.375	34.03107	19.49306	-0.014	-0.0505
364	416.144	96.75	34.47035	19.84822	-0.013	-0.0495
365	417.384	97.625	34.35223	19.83135	-0.0145	-0.049
366	418.623	98.25	34.44402	19.95833	-0.008	-0.058
367	419.864	97.875	34.52111	19.80357	-0.014	-0.0475
368	421.103	100.25	34.77491	20.28869	-0.0125	-0.049
369	422.343	98.75	34.97047	19.99008	-0.011	-0.052
370	423.583	97.75	34.60009	19.76885	-0.0145	-0.0525
371	424.824	98.5	34.88935	19.76587	-0.013	-0.05
372	426.064	95.125	35.03546	20.10119	-0.0105	-0.0555
373	427.303	102.125	34.7041	19.87897	-0.014	-0.051
374	428.543	100.5	34.81333	19.62996	-0.012	-0.0515
375	429.784	98.875	34.94604	19.9623	-0.011	-0.053
376	431.024	102.625	35.12607	20.13194	-0.012	-0.0525
377	432.264	97.75	35.11255	19.19742	-0.0115	-0.053
378	433.503	101	35.52965	19.79762	-0.0125	-0.05
379	434.731	103.875	35.56226	19.99008	-0.0085	-0.0545
380	435.971	105.75	35.81167	19.73016	-0.013	-0.0505
381	437.21	105	35.99597	19.87302	-0.0085	-0.055
382	438.452	104.875	35.90904	19.6002	-0.0175	-0.046
383	439.691	109.875	36.0083	19.56548	-0.0135	-0.049
384	440.931	104.875	35.73316	19.6746	-0.0175	-0.045
385	442.172	107.875	35.993	19.71925	-0.0145	-0.049
386	443.391	105.875	36.12891	19.97619	-0.0075	-0.059
387	444.631	108	36.05918	19.66964	-0.011	-0.0535
388	445.872	107.625	36.42944	19.875	-0.0125	-0.051
389	447.112	108.5	36.44995	19.74206	-0.0155	-0.048
390	448.337	108.625	36.38425	19.90476	-0.013	-0.0515
391	449.578	110.375	36.47343	19.76686	-0.016	-0.0495
392	450.804	116.625	36.86943	19.97817	-0.015	-0.05
393	452.044	113.625	36.61006	19.69941	-0.0185	-0.045
394	453.285	115.625	37.0663	19.80754	-0.008	-0.054
395	454.525	115.125	36.89303	19.85814	-0.015	-0.049
396	455.764	117.125	37.04744	19.3373	-0.0145	-0.0485
397	457.002	116.625	37.1824	20.29762	-0.0155	-0.0485
398	458.243	114.5	37.04981	19.59722	-0.0135	-0.0495
399	459.482	111.75	36.74277	19.55357	-0.0075	-0.0585
400	460.722	113.125	36.44082	19.46627	-0.017	-0.046
401	461.962	112.125	36.50142	19.22619	-0.017	-0.0465
402	463.203	109	36.34096	19.30258	-0.0145	-0.0485
403	464.443	113.25	36.3195	19.40972	-0.0125	-0.049
404	465.682	107.375	36.11563	19.13194	-0.0135	-0.049
405	466.923	107.5	36.2634	19.47917	-0.015	-0.0485
406	468.164	113.375	36.12796	19.48512	-0.018	-0.0475
407	469.403	109.375	36.38532	19.82738	-0.0135	-0.051
408	470.642	105.5	36.09357	19.70436	-0.0155	-0.047
409	471.878	108.625	35.95316	19.00397	-0.0115	-0.0525
410	473.119	104.625	35.92766	19.56349	-0.0145	-0.048
411	474.358	106.375	35.63046	19.46428	-0.013	-0.05
412	475.598	106.75	35.32721	19.29167	-0.0145	-0.0485
413	476.838	103.25	35.7583	19.28075	-0.014	-0.049
414	478.079	104	35.20897	19.15476	-0.008	-0.0565
415	479.319	104.25	35.45434	19.36508	-0.0175	-0.046
416	480.558	103.125	34.87073	19.26389	-0.016	-0.0465
417	481.798	105.375	35.19023	19.47222	-0.0095	-0.056
418	483.036	104	35.42161	19.27579	-0.0105	-0.0535
419	484.276	103.125	35.10662	19.32044	-0.011	-0.054
420	485.504	102.875	34.97106	19.30357	-0.0135	-0.051
421	486.742	102.5	34.99514	18.92857	-0.0105	-0.0545
422	487.982	100.875	34.9515	19.44544	-0.0125	-0.0525
423	489.222	99.375	34.99822	19.24107	-0.0135	-0.0505
424	490.462	101.5	35.12014	18.85516	-0.0115	-0.0525
425	491.694	101.75	34.91343	18.95139	-0.015	-0.049
426	492.92	99.25	35.09417	19.74702	-0.0135	-0.0475
427	494.161	100.375	34.77775	19.37302	-0.02	-0.0415
428	495.401	98.5	34.70541	19.35119	-0.012	-0.054
429	496.64	99.125	34.88093	19.33532	-0.0125	-0.0495
430	497.877	95.875	34.72284	18.93452	-0.013	-0.0505
431	499.113	96.625	34.93869	19.73016	-0.0185	-0.045
432	500.353	97.125	34.72047	18.94246	-0.0145	-0.049
433	501.592	99.125	34.42955	19.60516	-0.013	-0.052
434	502.831	96.625	34.35603	19.10516	-0.0145	-0.0485
435	504.072	94.125	33.95161	18.8879	-0.014	-0.0495
436	505.312	93	33.88093	19.22619	-0.014	-0.0475
437	506.552	94.875	34.0931	19.11309	-0.0125	-0.0525
438	507.791	92.75	33.84618	19.4623	-0.014	-0.05
439	509.032	92.75	33.61812	19.00099	-0.013	-0.052
440	510.273	96	33.89208	19.1121	-0.0135	-0.0495
441	511.512	94	34.09345	18.99802	-0.0135	-0.05
442	512.751	91.125	33.65014	18.38492	-0.014	-0.05
443	513.992	94	33.44806	18.70238	-0.0155	-0.0485
444	515.232	94.125	33.29151	18.21032	-0.0135	-0.0485
445	516.462	93.5	33.29388	18.58532	-0.0085	-0.057
446	517.702	94.875	32.92291	18.49008	-0.018	-0.0435
447	518.942	91.75	33.22545	19.23909	-0.014	-0.048
448	520.181	91.125	33.02704	18.37004	-0.014	-0.0495
449	521.421	90.5	32.86646	18.20734	-0.0155	-0.0485
450	522.661	93.125	33.03131	18.66766	-0.013	-0.05
451	523.901	92.5	33.19806	19.01389	-0.0165	-0.047
452	525.141	92.625	33.06226	18.53175	-0.0135	-0.0495
453	526.381	94	33.01186	18.98413	-0.0135	-0.0495
454	527.621	91.75	33.09405	18.85615	-0.0145	-0.0495
455	528.861	91.5	32.89647	18.89186	-0.013	-0.0505
456	530.101	90.75	32.89089	18.72421	-0.0135	-0.051
457	531.337	91.625	32.52312	18.29861	-0.014	-0.049
458	532.578	90.625	32.67422	18.76488	-0.013	-0.0495
459	533.818	89.25	32.44876	18.51191	-0.015	-0.049
460	535.058	88.5	32.51008	18.79663	-0.0105	-0.055
461	536.294	93.25	32.57246	18.71627	-0.0125	-0.051
462	537.534	90.375	32.70719	18.95635	-0.013	-0.0505
463	538.774	89.875	32.72723	19.13095	-0.014	-0.05
464	540.014	90	32.55788	18.28869	-0.0125	-0.051
465	541.254	89.375	32.41592	18.29564	-0.013	-0.0495
466	542.495	89	32.26139	18.73314	-0.0135	-0.051
467	543.734	89	32.29412	18.28274	-0.013	-0.051
468	544.955	91.5	32.37998	18.70833	-0.0135	-0.0525
469	546.195	90.875	32.31179	18.58036	-0.014	-0.0495
470	547.435	88.5	32.3737	18.58532	-0.0105	-0.053
471	548.675	89.375	32.14137	18.49306	-0.0145	-0.0475
472	549.914	92.25	32.39267	18.54564	-0.014	-0.0505
473	551.155	89.25	32.3476	18.56349	-0.013	-0.0495
474	552.395	92	32.20114	19.04861	-0.015	-0.0485
475	553.635	88.875	32.21703	18.43056	-0.0165	-0.0475
476	554.855	89.125	32.294	18.89186	-0.017	-0.0435
477	556.095	88.125	32.44746	19.08631	-0.0175	-0.046
478	557.335	89.125	32.31914	18.88691	-0.014	-0.0465
479	558.576	93.375	32.20802	18.69941	-0.013	-0.05
480	559.815	90	32.02064	18.51686	-0.0155	-0.048
481	561.055	89	32.07151	18.69841	-0.014	-0.0495
482	562.295	88.25	32.15951	18.3254	-0.0165	-0.048
483	563.536	89.625	32.14504	18.37599	-0.0115	-0.0525
484	564.775	89.5	32.1422	18.53572	-0.012	-0.0525
485	566.016	91.25	32.33337	18.46925	-0.017	-0.0475
486	567.257	90.5	32.10128	18.39385	-0.0135	-0.0525
487	568.496	89.125	32.03866	18.57044	-0.0065	-0.0585
488	569.735	90.875	31.89552	18.51587	-0.0135	-0.0505
489	570.96	89.875	32.06321	18.38492	-0.0155	-0.0485
490	572.201	92.125	32.16532	18.40575	-0.0135	-0.0485
491	573.441	87.625	32.05752	18.40178	-0.013	-0.051
492	574.678	89.625	31.97818	18.56944	-0.016	-0.046
493	575.918	88.75	32.18797	18.27282	-0.0155	-0.0485
494	577.159	92.375	32.02253	18.54762	-0.0135	-0.051
495	578.398	89.5	32.15524	18.49603	-0.0145	-0.051
