1499.1600	1.0000	5.0000
1498.6642	1.0000	9.0000
1498.1685	0.0000	6.0000
1497.6726	0.0000	8.0000
1497.1768	0.0000	10.0000
1496.6810	1.0000	3.0000
1496.1852	3.0000	9.0000
1495.6895	2.0000	7.0000
1495.1936	0.0000	7.0000
1494.6978	3.0000	4.0000
1494.2020	4.0000	7.0000
1493.7062	2.0000	8.0000
1493.2104	0.0000	3.0000
1492.7146	3.0000	10.0000
1492.2187	3.0000	9.0000
1491.7230	0.0000	3.0000
1491.2272	0.0000	5.0000
1490.7314	0.0000	4.0000
1490.2356	1.0000	5.0000
1489.7397	0.0000	7.0000
1489.2440	0.0000	6.0000
1488.7482	3.0000	8.0000
1488.2524	0.0000	1.0000
1487.7566	0.0000	6.0000
1487.2607	3.0000	9.0000
1486.7650	2.0000	11.0000
1486.2692	1.0000	8.0000
1485.7734	4.0000	8.0000
1485.2776	5.0000	13.0000
1484.7819	0.0000	13.0000
1484.2860	2.0000	9.0000
1483.7902	7.0000	17.0000
1483.2944	1.0000	3.0000
1482.7986	0.0000	3.0000
1482.3029	0.0000	3.0000
1481.8070	1.0000	5.0000
1481.3112	2.0000	9.0000
1480.8154	0.0000	6.0000
1480.3196	2.0000	11.0000
1479.8239	1.0000	5.0000
1479.3280	1.0000	8.0000
1478.8322	1.0000	8.0000
1478.3364	0.0000	4.0000
1477.8406	2.0000	11.0000
1477.3448	2.0000	9.0000
1476.8490	5.0000	16.0000
1476.3531	1.0000	17.0000
1475.8574	5.0000	21.0000
1475.3616	5.0000	14.0000
1474.8658	4.0000	26.0000
1474.3700	2.0000	16.0000
1473.8741	6.0000	27.0000
1473.3784	2.0000	15.0000
1472.8826	5.0000	21.0000
1472.3868	2.0000	11.0000
1471.8910	7.0000	18.0000
1471.3951	3.0000	14.0000
1470.8994	5.0000	14.0000
1470.4036	5.0000	19.0000
1469.9078	6.0000	16.0000
1469.4120	4.0000	12.0000
1468.9163	2.0000	10.0000
1468.4204	1.0000	11.0000
1467.9246	1.0000	17.0000
1467.4288	3.0000	12.0000
1466.9330	1.0000	12.0000
1466.4373	4.0000	10.0000
1465.9414	2.0000	15.0000
1465.4456	2.0000	16.0000
1464.9498	4.0000	11.0000
1464.4540	2.0000	13.0000
1463.9583	3.0000	10.0000
1463.4624	1.0000	13.0000
1462.9666	2.0000	10.0000
1462.4708	0.0000	14.0000
1461.9750	1.0000	16.0000
1461.4792	3.0000	17.0000
1460.9834	4.0000	21.0000
1460.4875	2.0000	19.0000
1459.9918	6.0000	25.0000
1459.4960	3.0000	23.0000
1459.0002	6.0000	23.0000
1458.5044	4.0000	19.0000
1458.0085	10.0000	27.0000
1457.5128	6.0000	18.0000
1457.0170	3.0000	18.0000
1456.5212	4.0000	22.0000
1456.0254	4.0000	20.0000
1455.5295	3.0000	19.0000
1455.0338	1.0000	18.0000
1454.5380	5.0000	22.0000
1454.0422	2.0000	16.0000
1453.5464	3.0000	12.0000
1453.0507	4.0000	16.0000
1452.5548	4.0000	18.0000
1452.0590	4.0000	15.0000
1451.5632	7.0000	21.0000
1451.0674	1.0000	14.0000
1450.5717	7.0000	21.0000
1450.0758	4.0000	16.0000
1449.5800	2.0000	13.0000
1449.0842	2.0000	16.0000
1448.5884	6.0000	20.0000
1448.0927	3.0000	19.0000
1447.5968	3.0000	17.0000
1447.1010	4.0000	16.0000
1446.6052	4.0000	14.0000
1446.1094	3.0000	15.0000
1445.6136	3.0000	12.0000
1445.1178	1.0000	10.0000
1444.6219	2.0000	17.0000
1444.1262	3.0000	16.0000
1443.6304	0.0000	8.0000
1443.1346	2.0000	21.0000
1442.6388	1.0000	10.0000
1442.1429	2.0000	16.0000
1441.6472	3.0000	17.0000
1441.1514	3.0000	22.0000
1440.6556	3.0000	14.0000
1440.1598	2.0000	19.0000
1439.6639	4.0000	18.0000
1439.1682	3.0000	25.0000
1438.6724	1.0000	13.0000
1438.1766	7.0000	24.0000
1437.6808	1.0000	19.0000
1437.1851	0.0000	9.0000
1436.6892	8.0000	18.0000
1436.1934	1.0000	14.0000
1435.6976	1.0000	14.0000
1435.2018	5.0000	15.0000
1434.7061	2.0000	19.0000
1434.2102	2.0000	10.0000
1433.7144	3.0000	20.0000
1433.2186	5.0000	16.0000
1432.7228	7.0000	20.0000
1432.2271	5.0000	20.0000
1431.7312	3.0000	18.0000
1431.2354	3.0000	18.0000
1430.7396	1.0000	7.0000
1430.2438	3.0000	18.0000
1429.7480	0.0000	9.0000
1429.2522	1.0000	10.0000
1428.7563	2.0000	16.0000
1428.2606	3.0000	15.0000
1427.7648	2.0000	12.0000
1427.2690	3.0000	18.0000
1426.7732	2.0000	17.0000
1426.2773	2.0000	18.0000
1425.7816	4.0000	20.0000
1425.2858	1.0000	14.0000
1424.7900	4.0000	21.0000
1424.2942	4.0000	17.0000
1423.7983	1.0000	13.0000
